rank,pack_id,recipient_offset,recipient_length,best_phrase_score,best_signature_hits,candidate_count
1561,1092,280534533,255025,2,2,12
1562,1095,281298641,254059,2,2,12
1563,1096,281552703,259941,2,2,12
1564,1097,281812647,261721,2,2,12
1565,1099,282328630,262108,2,2,12
1566,1103,283351101,256467,2,2,12
1567,1104,283607571,241975,2,2,12
1568,1105,283849549,259170,2,2,12
1569,1108,284627936,256068,2,2,12
1570,1114,286174869,260164,2,2,12
1571,1115,286435036,253967,2,2,12
1572,1116,286689006,261264,2,2,12
1573,1119,287470608,261072,2,2,12
1574,1124,288742357,261794,2,2,12
1575,1126,289263198,258736,2,2,12
1576,1132,290801140,260300,2,2,12
1577,1133,291061443,256879,2,2,12
1578,1135,291574316,260798,2,2,12
1579,1138,292328699,243428,2,2,12
1580,1139,292572130,229728,2,2,12
1581,1141,293063174,260394,2,2,12
1582,1143,293583824,257628,2,2,12
1583,1147,294602095,261985,2,2,12
1584,1149,295115878,261682,2,2,12
1585,1150,295377563,261391,2,2,12
1586,1152,295900926,261871,2,2,12
1587,1154,296423068,259704,2,2,12
1588,1155,296682775,255666,2,2,12
1589,1156,296938444,261962,2,2,12
1590,1159,297706207,260240,2,2,12
1591,1160,297966450,254597,2,2,12
1592,1163,298729598,255494,2,2,12
1593,1171,300768500,260250,2,2,12
1594,1175,301798837,257570,2,2,12
1595,1176,302056410,261284,2,2,12
1596,1180,303080467,260860,2,2,12
1597,1181,303341330,254636,2,2,12
1598,1182,303595969,261029,2,2,12
1599,1184,304108704,258765,2,2,12
1600,1185,304367472,255129,2,2,12
1601,1187,304884243,253534,2,2,12
1602,1191,305895771,260820,2,2,12
1603,1192,306156594,261181,2,2,12
1604,1193,306417778,252417,2,2,12
1605,1194,306670198,260504,2,2,12
1606,1196,307188169,259471,2,2,12
1607,1199,307970927,251892,2,2,12
1608,1200,308222822,244413,2,2,12
1609,1202,308729065,249016,2,2,12
1610,1204,309235860,261425,2,2,12
1611,1205,309497288,261867,2,2,12
1612,1206,309759158,255579,2,2,12
1613,1207,310014740,257210,2,2,12
1614,1215,312071886,252381,2,2,12
1615,1216,312324270,262112,2,2,12
1616,1219,313107859,252344,2,2,12
1617,1220,313360206,259924,2,2,12
1618,1221,313620133,256721,2,2,12
1619,1223,314135424,261334,2,2,12
1620,1226,314885776,261852,2,2,12
1621,1229,315663963,259150,2,2,12
1622,1232,316412356,235703,2,2,12
1623,1233,316648062,261820,2,2,12
1624,1236,317413519,259834,2,2,12
1625,1237,317673356,260928,2,2,12
1626,1238,317934287,261574,2,2,12
1627,1239,318195864,255475,2,2,12
1628,1240,318451342,261127,2,2,12
1629,1242,318961568,260494,2,2,12
1630,1248,320461154,246703,2,2,12
1631,1253,321723366,255146,2,2,12
1632,1254,321978515,260991,2,2,12
1633,1258,323020642,258240,2,2,12
1634,1259,323278885,258693,2,2,12
1635,1260,323537581,260635,2,2,12
1636,1261,323798219,260341,2,2,12
1637,1263,324317541,261064,2,2,12
1638,1267,325343017,257060,2,2,12
1639,1269,325853449,261032,2,2,12
1640,1270,326114484,258482,2,2,12
1641,1271,326372969,261862,2,2,12
1642,1277,327933224,248099,2,2,12
1643,1278,328181326,262107,2,2,12
1644,1285,329998709,257975,2,2,12
1645,1286,330256687,260966,2,2,12
1646,1288,330757283,259828,2,2,12
1647,1289,331017114,239630,2,2,12
1648,1292,331773677,260182,2,2,12
1649,1293,332033862,259218,2,2,12
1650,1294,332293083,250342,2,2,12
1651,1295,332543428,261525,2,2,12
1652,1307,335645405,255964,2,2,12
1653,1309,336163246,255475,2,2,12
1654,1310,336418724,260231,2,2,12
1655,1311,336678958,256444,2,2,12
1656,1312,336935405,260161,2,2,12
1657,1313,337195569,252307,2,2,12
1658,1314,337447879,256289,2,2,12
1659,1315,337704171,257638,2,2,12
1660,1321,339263572,252447,2,2,12
1661,1329,341318451,156675,2,2,12
1662,1330,341475129,257855,2,2,12
1663,1333,342242953,236485,2,2,12
1664,1337,343252394,261039,2,2,12
1665,1340,344029200,259283,2,2,12
1666,1346,345593759,257613,2,2,12
1667,1347,345851375,258648,2,2,12
1668,1352,347083973,253846,2,2,12
1669,1354,347581204,260436,2,2,12
1670,1357,348356171,261258,2,2,12
1671,1360,349140974,261088,2,2,12
1672,1363,349914577,262044,2,2,12
1673,1364,350176624,254639,2,2,12
1674,1367,350936349,261339,2,2,12
1675,1368,351197691,259031,2,2,12
1676,1369,351456725,260008,2,2,12
1677,1370,351716736,262024,2,2,12
1678,1380,354315082,241655,2,2,12
1679,1384,355319376,261140,2,2,12
1680,1390,356823483,260584,2,2,12
1681,1391,357084070,261672,2,2,12
1682,1395,358112027,252161,2,2,12
1683,1397,358611592,261001,2,2,12
1684,1398,358872596,251284,2,2,12
1685,1399,359123883,260853,2,2,12
1686,1405,360679848,249260,2,2,12
1687,1406,360929111,256350,2,2,12
1688,1408,361447021,256296,2,2,12
1689,1411,362216588,258305,2,2,12
1690,1412,362474896,256876,2,2,12
1691,1413,362731775,259399,2,2,12
1692,1414,362991177,256976,2,2,12
1693,1421,364783521,256841,2,2,12
1694,1422,365040365,259595,2,2,12
1695,1423,365299963,261675,2,2,12
1696,1428,366583246,260923,2,2,12
1697,1430,367101886,262103,2,2,12
1698,1431,367363992,260586,2,2,12
1699,1432,367624581,249870,2,2,12
1700,1433,367874454,260970,2,2,12
1701,1436,368657096,257430,2,2,12
1702,1438,369172879,256283,2,2,12
1703,1439,369429165,261161,2,2,12
1704,1441,369949709,257319,2,2,12
1705,1442,370207031,260151,2,2,12
1706,1444,370728588,261709,2,2,12
1707,1446,371249743,260075,2,2,12
1708,1450,372288126,257606,2,2,12
1709,1452,372806341,246670,2,2,12
1710,1454,373314680,258946,2,2,12
1711,1457,374073716,258288,2,2,12
1712,1458,374332007,253457,2,2,12
1713,1460,374846247,260304,2,2,12
1714,1463,375605218,251935,2,2,12
1715,1464,375857156,259143,2,2,12
1716,1468,376891776,260601,2,2,12
1717,1470,377409915,261217,2,2,12
1718,1471,377671135,258622,2,2,12
1719,1476,378959849,222026,2,2,12
1720,1477,379181878,262003,2,2,12
1721,1479,379704576,254623,2,2,12
1722,1482,380476131,261598,2,2,12
1723,1487,381770929,254406,2,2,12
1724,1489,382286269,260909,2,2,12
1725,1491,382807366,254867,2,2,12
1726,1492,383062236,261308,2,2,12
1727,1493,383323547,259955,2,2,12
1728,1494,383583505,261508,2,2,12
1729,1495,383845016,258274,2,2,12
1730,1496,384103293,261051,2,2,12
1731,1498,384625402,261639,2,2,12
1732,1500,385146672,261848,2,2,12
1733,1502,385667185,221299,2,2,12
1734,1507,386920036,258936,2,2,12
1735,1511,387957405,260714,2,2,12
1736,1517,389512870,260912,2,2,12
1737,1519,390035908,250202,2,2,12
1738,1521,390547664,189550,2,2,12
1739,1522,390737217,255794,2,2,12
1740,1529,392513669,234333,2,2,12
1741,1536,394296129,239656,2,2,12
1742,1537,394535788,260762,2,2,12
1743,1541,395574330,262067,2,2,12
1744,1543,396096500,246186,2,2,12
1745,1544,396342689,261881,2,2,12
1746,1547,397126624,261470,2,2,12
1747,1549,397646999,258799,2,2,12
1748,1551,398165784,260547,2,2,12
1749,1556,399460265,258637,2,2,12
1750,1557,399718905,261710,2,2,12
1751,1568,402578068,260295,2,2,12
1752,1573,403882487,261187,2,2,12
1753,1574,404143677,260295,2,2,12
1754,1576,404662108,258680,2,2,12
1755,1580,405687931,259077,2,2,12
1756,1587,407475972,261850,2,2,12
1757,1592,408778266,258194,2,2,12
1758,1596,409805598,260928,2,2,12
1759,1598,410323885,254666,2,2,12
1760,1600,410835457,259908,2,2,12
1761,1607,412653171,261028,2,2,12
1762,1608,412914202,261991,2,2,12
1763,1611,413688690,261841,2,2,12
1764,1616,414980948,258391,2,2,12
1765,1622,416541014,262085,2,2,12
1766,1623,416803102,252967,2,2,12
1767,1630,418571349,261652,2,2,12
1768,1631,418833004,255701,2,2,12
1769,1632,419088708,261555,2,2,12
1770,1633,419350266,260709,2,2,12
1771,1644,422217953,262111,2,2,12
1772,1652,424306020,257774,2,2,12
1773,1661,426582189,259091,2,2,12
1774,1666,427865830,259706,2,2,12
1775,1669,428644163,261082,2,2,12
1776,1670,428905248,261557,2,2,12
1777,1671,429166808,261473,2,2,12
1778,1672,429428284,256859,2,2,12
1779,1673,429685146,259942,2,2,12
1780,1676,430460602,239013,2,2,12
1781,1678,430958358,261356,2,2,12
1782,1681,431736808,260005,2,2,12
1783,1682,431996816,245361,2,2,12
1784,1683,432242180,244990,2,2,12
1785,1684,432487173,260363,2,2,12
1786,1686,433001458,258039,2,2,12
1787,1691,434275386,257390,2,2,12
1788,1700,436581982,254510,2,2,12
1789,1708,438601080,258729,2,2,12
1790,1709,438859812,244054,2,2,12
1791,1712,439616807,258201,2,2,12
1792,1713,439875011,257050,2,2,12
1793,1714,440132064,228744,2,2,12
1794,1715,440360811,260754,2,2,12
1795,1721,441909042,259778,2,2,12
1796,1722,442168823,248586,2,2,12
1797,1728,443680430,261258,2,2,12
1798,1729,443941691,246921,2,2,12
1799,1730,444188615,257867,2,2,12
1800,2089,537622657,261060,2,2,12
1801,2091,538139767,256509,2,2,12
1802,2093,538654185,251450,2,2,12
1803,28,7265162,251205,1,1,12
1804,56,14464766,257816,1,1,3
1805,57,14722585,260399,1,1,12
1806,58,14982987,255165,1,1,12
1807,68,17529166,251283,1,1,12
1808,69,17780452,261054,1,1,3
1809,72,18531105,259588,1,1,2
1810,79,20332017,260228,1,1,12
1811,86,22121102,259223,1,1,12
1812,91,23376211,259579,1,1,12
1813,92,23635793,239218,1,1,12
1814,104,26696906,258249,1,1,12
1815,109,27993497,258382,1,1,12
1816,110,28251882,255538,1,1,12
1817,114,29277137,254223,1,1,12
1818,119,30555464,257422,1,1,12
1819,125,32111315,262137,1,1,12
1820,126,32373455,249510,1,1,12
1821,127,32622968,244206,1,1,12
1822,129,33125973,260701,1,1,12
1823,130,33386677,261363,1,1,9
1824,159,40912757,254124,1,1,12
1825,205,52765101,261979,1,1,12
1826,210,54033203,261472,1,1,12
1827,216,55594120,261682,1,1,11
1828,219,56378504,244593,1,1,12
1829,221,56856118,256423,1,1,12
1830,227,58400864,261565,1,1,12
1831,229,58923529,258561,1,1,12
1832,238,61226005,256580,1,1,12
1833,245,63028231,261259,1,1,12
1834,249,64069629,262004,1,1,12
1835,267,68740692,258936,1,1,12
1836,283,72837823,258879,1,1,12
1837,291,74913072,255220,1,1,12
1838,292,75168295,259572,1,1,8
1839,293,75427870,260938,1,1,9
1840,295,75946674,239018,1,1,8
1841,296,76185695,261659,1,1,12
1842,301,77457225,257830,1,1,12
1843,311,80041133,256691,1,1,12
1844,330,84967353,261117,1,1,12
1845,334,86012190,261454,1,1,12
1846,336,86535168,256163,1,1,12
1847,344,88605888,260249,1,1,12
1848,346,89110280,261846,1,1,12
1849,351,90404158,262063,1,1,12
1850,356,91708653,261670,1,1,12
1851,365,94044476,261324,1,1,12
1852,382,98456145,261871,1,1,12
1853,388,100020771,238701,1,1,12
1854,405,104393772,260200,1,1,12
1855,410,105676595,258965,1,1,12
1856,419,107992488,257371,1,1,12
1857,424,109276656,256597,1,1,8
1858,433,111574333,254414,1,1,12
1859,447,115170001,257001,1,1,12
1860,476,122629084,261027,1,1,12
1861,487,125463483,258332,1,1,12
1862,489,125983535,262087,1,1,12
1863,490,126245625,257372,1,1,12
1864,492,126761904,261619,1,1,12
1865,496,127772470,260056,1,1,12
1866,499,128549704,244928,1,1,12
1867,504,129782304,261167,1,1,12
1868,508,130818546,257689,1,1,12
1869,509,131076238,261021,1,1,12
1870,511,131596035,251473,1,1,12
1871,520,133914210,253707,1,1,12
1872,521,134167920,261009,1,1,12
1873,522,134428932,246029,1,1,9
1874,527,135690915,234005,1,1,12
1875,528,135924923,260538,1,1,12
1876,530,136445821,247783,1,1,12
1877,531,136693607,261838,1,1,12
1878,532,136955448,255150,1,1,3
1879,533,137210601,261015,1,1,12
1880,534,137471619,256670,1,1,12
1881,535,137728292,259859,1,1,12
1882,537,138249903,253337,1,1,12
1883,539,138744801,258087,1,1,12
1884,541,139256348,232777,1,1,12
1885,542,139489128,250955,1,1,12
1886,543,139740086,259434,1,1,12
1887,544,139999523,259331,1,1,12
1888,545,140258857,259537,1,1,6
1889,546,140518397,258287,1,1,3
1890,547,140776687,259024,1,1,12
1891,548,141035714,249043,1,1,12
1892,550,141546338,257796,1,1,11
1893,551,141804137,239157,1,1,12
1894,553,142300727,259768,1,1,12
1895,554,142560498,234837,1,1,12
1896,555,142795338,258144,1,1,12
1897,557,143307184,261836,1,1,12
1898,558,143569023,260379,1,1,12
1899,561,144324290,262001,1,1,12
1900,565,145353021,261691,1,1,12
1901,568,146138084,258526,1,1,12
1902,573,147410121,246561,1,1,1
1903,576,148166744,259186,1,1,12
1904,577,148425933,250137,1,1,12
1905,579,148933922,260795,1,1,12
1906,590,151754542,240928,1,1,12
1907,591,151995473,250108,1,1,12
1908,595,153010481,252020,1,1,12
1909,597,153521200,249769,1,1,2
1910,600,154293026,261353,1,1,12
1911,601,154554382,258254,1,1,12
1912,606,155852861,261704,1,1,12
1913,614,157939362,256282,1,1,12
1914,645,165891626,258565,1,1,12
1915,653,167951204,260395,1,1,12
1916,658,169247766,256424,1,1,12
1917,660,169761752,261208,1,1,12
1918,662,170278637,261959,1,1,12
1919,665,171060469,261592,1,1,12
1920,673,173119239,243653,1,1,12
1921,674,173362895,258773,1,1,12
1922,677,174113880,252794,1,1,12
1923,679,174628048,261731,1,1,12
1924,686,176443413,260522,1,1,12
1925,688,176962374,232295,1,1,12
1926,703,180815955,260068,1,1,12
1927,718,184694580,259020,1,1,12
1928,742,190900584,259844,1,1,12
1929,745,191682471,261975,1,1,12
1930,749,192713461,262036,1,1,12
1931,751,193223357,257981,1,1,12
1932,756,194470645,242629,1,1,12
1933,762,195992403,255113,1,1,12
1934,764,196508514,261151,1,1,12
1935,775,199322763,251060,1,1,12
1936,783,201339773,253484,1,1,12
1937,796,204667302,208008,1,1,12
1938,800,205637765,250787,1,1,6
1939,801,205888555,260227,1,1,12
1940,809,207953159,257125,1,1,12
1941,829,213067061,259943,1,1,12
1942,834,214350873,256374,1,1,12
1943,839,215648203,261925,1,1,12
1944,850,218445392,260630,1,1,12
1945,857,220267665,261117,1,1,12
1946,858,220528785,257064,1,1,12
1947,859,220785852,260337,1,1,12
1948,860,221046192,237148,1,1,12
1949,865,222321778,259981,1,1,12
1950,875,224921861,259127,1,1,12
1951,876,225180991,261947,1,1,12
1952,882,226746666,248656,1,1,12
1953,892,229325287,260699,1,1,12
1954,895,230108552,260556,1,1,12
1955,897,230627676,248254,1,1,12
1956,903,232160748,261437,1,1,12
1957,909,233688814,256341,1,1,12
1958,911,234200066,258723,1,1,12
1959,914,234960486,260901,1,1,12
1960,917,235739251,259386,1,1,12
1961,919,236250798,242134,1,1,12
1962,921,236741004,222950,1,1,12
1963,922,236963957,244500,1,1,11
1964,923,237208460,262126,1,1,12
1965,925,237727866,249158,1,1,12
1966,927,238224736,253678,1,1,12
1967,929,238739196,252470,1,1,12
1968,930,238991669,258298,1,1,12
1969,934,240003147,261915,1,1,12
1970,935,240265065,255016,1,1,12
1971,937,240755649,259572,1,1,12
1972,940,241499729,244969,1,1,12
1973,944,242521799,251636,1,1,12
1974,946,243022075,246014,1,1,12
1975,947,243268092,256253,1,1,10
1976,948,243524348,256969,1,1,12
1977,949,243781320,251867,1,1,12
1978,954,244990275,256324,1,1,12
1979,956,245495715,259268,1,1,12
1980,961,246796943,255367,1,1,12
1981,963,247311489,255964,1,1,12
1982,965,247828960,260676,1,1,12
1983,972,249639608,261784,1,1,12
1984,975,250404157,250540,1,1,12
1985,976,250654700,253900,1,1,12
1986,977,250908603,260259,1,1,12
1987,986,253226915,260981,1,1,12
1988,992,254771951,254112,1,1,12
1989,1012,259957779,241875,1,1,12
1990,1027,263807740,246353,1,1,12
1991,1030,264565764,241062,1,1,12
1992,1033,265322016,259463,1,1,12
1993,1035,265841132,258309,1,1,12
1994,1036,266099444,259360,1,1,12
1995,1037,266358807,262083,1,1,12
1996,1038,266620893,259128,1,1,12
1997,1039,266880024,253919,1,1,12
1998,1043,267914317,255029,1,1,12
1999,1063,273062104,259548,1,1,12
2000,1065,273580184,258397,1,1,12
2001,1066,273838584,246697,1,1,12
2002,1076,276409523,259501,1,1,12
2003,1077,276669027,256760,1,1,12
2004,1082,277952521,262082,1,1,12
2005,1084,278476270,260823,1,1,12
2006,1085,278737096,256849,1,1,12
2007,1093,280789561,253879,1,1,12
2008,1098,282074371,254256,1,1,12
2009,1100,282590741,248127,1,1,12
2010,1102,283093407,257691,1,1,12
2011,1107,284367724,260209,1,1,12
2012,1122,288233164,249109,1,1,12
2013,1136,291835117,235733,1,1,12
2014,1142,293323571,260250,1,1,12
2015,1148,294864083,251792,1,1,12
2016,1162,298467952,261643,1,1,12
2017,1164,298985095,261282,1,1,12
2018,1165,299246380,238754,1,1,12
2019,1166,299485137,258826,1,1,12
2020,1167,299743966,248095,1,1,12
2021,1168,299992064,256778,1,1,12
2022,1169,300248845,257714,1,1,12
2023,1170,300506562,261935,1,1,12
2024,1174,301551505,247329,1,1,12
2025,1178,302578306,249870,1,1,12
2026,1179,302828179,252285,1,1,12
2027,1186,304622604,261636,1,1,12
2028,1188,305137780,253520,1,1,12
2029,1189,305391303,250705,1,1,12
2030,1190,305642011,253757,1,1,12
2031,1195,306930705,257461,1,1,12
2032,1197,307447643,261902,1,1,12
2033,1198,307709548,261376,1,1,12
2034,1201,308467238,261824,1,1,12
2035,1203,308978084,257773,1,1,12
2036,1208,310271953,258957,1,1,12
2037,1210,310777265,261928,1,1,12
2038,1211,311039196,250032,1,1,12
2039,1222,313876857,258564,1,1,12
2040,1230,315923116,228550,1,1,12
2041,1235,317157038,256478,1,1,11
2042,1243,319222065,260860,1,1,12
2043,1249,320707860,261725,1,1,12
2044,1252,321466912,256451,1,1,12
2045,1255,322239509,259883,1,1,12
2046,1256,322499395,260412,1,1,3
2047,1266,325085342,257672,1,1,12
2048,1268,325600080,253366,1,1,12
2049,1273,326895202,260349,1,1,12
2050,1279,328443436,254519,1,1,12
2051,1282,329219112,261935,1,1,12
2052,1283,329481050,261134,1,1,12
2053,1284,329742187,256519,1,1,12
2054,1298,333327685,260116,1,1,12
2055,1301,334107629,259911,1,1,12
2056,1332,341992761,250189,1,1,12
2057,1345,345335187,258569,1,1,12
2058,1348,346110026,259808,1,1,12
2059,1349,346369837,260792,1,1,12
2060,1350,346630632,258213,1,1,12
2061,1353,347337822,243379,1,1,12
2062,1361,349402065,256421,1,1,12
2063,1362,349658489,256085,1,1,12
2064,1366,350682511,253835,1,1,12
2065,1373,352502923,260664,1,1,12
2066,1374,352763590,251717,1,1,12
2067,1375,353015310,261482,1,1,12
2068,1376,353276795,260556,1,1,12
2069,1378,353797163,258614,1,1,12
2070,1379,354055780,259299,1,1,12
2071,1381,354556740,260834,1,1,12
2072,1382,354817577,249559,1,1,12
2073,1383,355067139,252234,1,1,12
2074,1386,355841857,227908,1,1,12
2075,1389,356571886,251594,1,1,12
2076,1392,357345745,261093,1,1,12
2077,1393,357606841,246274,1,1,12
2078,1394,357853118,258906,1,1,12
2079,1396,358364191,247398,1,1,12
2080,1400,359384739,258065,1,1,12
2081,1401,359642807,261601,1,1,12
2082,1402,359904411,256865,1,1,12
2083,1403,360161279,258550,1,1,12
2084,1404,360419832,260013,1,1,12
2085,1407,361185464,261554,1,1,12
2086,1409,361703320,259183,1,1,12
2087,1410,361962506,254079,1,1,12
2088,1415,363248156,249103,1,1,12
2089,1418,364018349,256550,1,1,12
2090,1424,365561641,260660,1,1,12
2091,1425,365822304,252866,1,1,12
2092,1429,366844172,257711,1,1,12
2093,1434,368135427,262081,1,1,12
2094,1435,368397511,259582,1,1,12
2095,1437,368914529,258347,1,1,12
2096,1449,372027804,260319,1,1,12
2097,1455,373573629,249377,1,1,12
2098,1456,373823009,250704,1,1,12
2099,1459,374585467,260777,1,1,12
2100,1461,375106554,237534,1,1,12
2101,1462,375344091,261124,1,1,12
2102,1465,376116302,256859,1,1,12
2103,1466,376373164,260888,1,1,12
2104,1467,376634055,257718,1,1,12
2105,1469,377152380,257532,1,1,12
2106,1478,379443884,260689,1,1,12
2107,1480,379959202,261081,1,1,12
2108,1481,380220286,255842,1,1,12
2109,1490,382547181,260182,1,1,12
2110,1501,385408523,258659,1,1,12
2111,1503,385888487,261198,1,1,12
2112,1513,388475477,256087,1,1,12
2113,1514,388731567,258908,1,1,12
2114,1515,388990478,262138,1,1,12
2115,1520,390286113,261548,1,1,12
2116,1525,391495469,246929,1,1,12
2117,1527,392002901,254490,1,1,12
2118,1538,394796553,257222,1,1,12
2119,1539,395053778,258693,1,1,12
2120,1540,395312474,261853,1,1,12
2121,1545,396604573,260915,1,1,12
2122,1548,397388097,258899,1,1,12
2123,1553,398681234,259007,1,1,12
2124,1563,401278321,257949,1,1,12
2125,1565,401794476,261940,1,1,12
2126,1567,402316046,262019,1,1,12
2127,1578,405173475,261078,1,1,12
2128,1594,409297538,257342,1,1,12
2129,1610,413427567,261120,1,1,12
2130,1615,414722555,258390,1,1,12
2131,1617,415239342,259555,1,1,12
2132,1618,415498900,261454,1,1,12
2133,1624,417056072,253482,1,1,12
2134,1654,424823904,218863,1,1,10
2135,1657,425546510,261766,1,1,12
2136,1662,426841283,249190,1,1,12
2137,1663,427090476,255870,1,1,12
2138,1677,430699618,258737,1,1,12
2139,1679,431219717,256289,1,1,12
2140,1685,432747539,253916,1,1,12
2141,1688,433507400,259507,1,1,12
2142,1689,433766910,260111,1,1,12
2143,1696,435565153,246040,1,1,12
2144,1702,437090527,241664,1,1,12
2145,1704,437584076,253385,1,1,12
2146,1707,438340076,261001,1,1,12
2147,1711,439364740,252064,1,1,12
2148,2087,537159993,224565,1,1,12
2149,2088,537384561,238093,1,1,12
2150,2094,538905638,223237,1,1,1
2151,2095,539128878,244229,1,1,11
2152,2098,539675298,173478,1,1,10
2153,2108,542108161,139709,1,1,12
2154,2112,542971344,36969,1,1,2
2155,2122,545185669,258066,1,1,12
2156,0,30,261940,0,0,0
2157,2096,539373110,41642,0,0,0
2158,2110,542665216,232,0,0,0
