pattern,prefix_length,suffix_length,context_kind,context,triggers,takes
54,6,2,class_line,29,2,2
54,6,2,class_line,36,16,16
54,6,2,class_line,37,1,1
54,6,2,class_line,52,26,26
54,6,2,class_line,54,2,2
54,6,2,class_line,60,328,328
54,6,2,class_line,61,100,100
54,6,2,class_line,62,17,17
54,6,2,prev_byte,7,116,116
54,6,2,prev_byte,32,2838,2838
54,6,2,prev_byte,35,8,8
54,6,2,prev_byte,42,15,15
54,6,2,prev_byte,43,3,3
54,6,2,prev_byte,45,101,101
54,6,2,prev_byte,47,5,5
54,6,2,prev_byte,64,225,225
54,6,2,prev_byte,78,10,10
54,6,2,prev_byte,101,16,16
54,6,2,prev_byte,120,1,1
54,6,2,prev2_hash,39,20,20
54,6,2,prev2_hash,42,26,26
54,6,2,prev2_hash,53,1,1
54,6,2,prev2_hash,67,3,3
54,6,2,prev2_hash,70,5,5
54,6,2,prev2_hash,71,1,1
54,6,2,prev2_hash,73,2,2
54,6,2,prev2_hash,74,2,2
54,6,2,prev2_hash,75,2,2
54,6,2,prev2_hash,76,14,14
54,6,2,prev2_hash,77,5,5
54,6,2,prev2_hash,78,6,6
54,6,2,prev2_hash,79,17,17
54,6,2,prev2_hash,81,1,1
54,6,2,prev2_hash,84,1,1
54,6,2,prev2_hash,85,68,68
54,6,2,prev2_hash,90,2,2
54,6,2,prev2_hash,91,1,1
54,6,2,prev2_hash,96,17,17
54,6,2,prev2_hash,106,1,1
54,6,2,prev2_hash,107,7,7
54,6,2,prev2_hash,110,13,13
54,6,2,prev2_hash,111,1,1
54,6,2,prev2_hash,113,5,5
54,6,2,prev2_hash,116,10,10
54,6,2,prev2_hash,120,15,15
54,6,2,prev2_hash,121,3,3
54,6,2,prev2_hash,125,3,3
54,6,2,prev2_hash,131,1,1
54,6,2,prev2_hash,132,12,12
54,6,2,prev2_hash,133,19,19
54,6,2,prev2_hash,134,1,1
54,6,2,prev2_hash,135,15,15
54,6,2,prev2_hash,137,1,1
54,6,2,prev2_hash,139,5,5
54,6,2,prev2_hash,140,59,59
54,6,2,prev2_hash,142,213,213
54,6,2,prev2_hash,143,1,1
54,6,2,prev2_hash,144,1,1
54,6,2,prev2_hash,146,21,21
54,6,2,prev2_hash,147,4,4
54,6,2,prev2_hash,148,17,17
54,6,2,prev2_hash,152,9,9
54,6,2,prev2_hash,153,1,1
54,6,2,prev2_hash,155,1,1
54,6,2,prev2_hash,160,22,22
54,6,2,prev2_hash,161,5,5
54,6,2,prev2_hash,162,2,2
54,6,2,prev2_hash,163,16,16
54,6,2,prev2_hash,164,10,10
54,6,2,prev2_hash,166,3,3
54,6,2,prev2_hash,167,3,3
54,6,2,prev2_hash,168,11,11
54,6,2,prev2_hash,169,1,1
54,6,2,prev2_hash,170,1,1
54,6,2,prev2_hash,171,133,133
54,6,2,prev2_hash,172,21,21
54,6,2,prev2_hash,173,1,1
54,6,2,prev2_hash,174,143,143
54,6,2,prev2_hash,175,8,8
54,6,2,prev2_hash,176,17,17
54,6,2,prev2_hash,177,3,3
54,6,2,prev2_hash,178,5,5
54,6,2,prev2_hash,179,3,3
54,6,2,prev2_hash,180,10,10
54,6,2,prev2_hash,181,1,1
54,6,2,prev2_hash,182,135,135
54,6,2,prev2_hash,183,6,6
54,6,2,prev2_hash,184,3,3
54,6,2,prev2_hash,185,1,1
54,6,2,prev2_hash,186,1,1
54,6,2,prev2_hash,187,43,43
54,6,2,prev2_hash,188,12,12
54,6,2,prev2_hash,189,1,1
54,6,2,prev2_hash,190,6,6
54,6,2,prev2_hash,192,34,34
54,6,2,prev2_hash,193,37,37
54,6,2,prev2_hash,194,545,545
54,6,2,prev2_hash,196,18,18
54,6,2,prev2_hash,197,13,13
54,6,2,prev2_hash,198,108,108
54,6,2,prev2_hash,199,23,23
54,6,2,prev2_hash,200,3,3
54,6,2,prev2_hash,201,37,37
54,6,2,prev2_hash,202,14,14
54,6,2,prev2_hash,203,30,30
54,6,2,prev2_hash,204,31,31
54,6,2,prev2_hash,207,144,144
54,6,2,prev2_hash,208,85,85
54,6,2,prev2_hash,209,8,8
54,6,2,prev2_hash,210,10,10
54,6,2,prev2_hash,211,3,3
54,6,2,prev2_hash,212,31,31
54,6,2,prev2_hash,213,21,21
54,6,2,prev2_hash,214,43,43
54,6,2,prev2_hash,215,24,24
54,6,2,prev2_hash,218,99,99
54,6,2,prev2_hash,219,6,6
54,6,2,prev2_hash,220,85,85
54,6,2,prev2_hash,221,3,3
54,6,2,prev2_hash,222,11,11
54,6,2,prev2_hash,223,1,1
54,6,2,prev2_hash,224,9,9
54,6,2,prev2_hash,225,5,5
54,6,2,prev2_hash,226,50,50
54,6,2,prev2_hash,228,210,210
54,6,2,prev2_hash,229,32,32
54,6,2,prev2_hash,230,171,171
54,6,2,prev2_hash,231,63,63
54,6,2,prev2_hash,232,3,3
54,6,2,prev2_hash,233,13,13
54,6,2,prev2_hash,234,3,3
54,6,2,prev2_hash,235,11,11
54,6,2,prev2_hash,236,1,1
54,6,2,prev2_hash,237,5,5
54,6,2,prev2_hash,238,4,4
54,6,2,prev2_hash,239,30,30
54,6,2,prev2_hash,241,1,1
54,6,2,stream_band16,0,16,16
54,6,2,stream_band16,1,13,13
54,6,2,stream_band16,2,27,27
54,6,2,stream_band16,3,30,30
54,6,2,stream_band16,4,24,24
54,6,2,stream_band16,5,23,23
54,6,2,stream_band16,6,21,21
54,6,2,stream_band16,7,31,31
54,6,2,stream_band16,8,17,17
54,6,2,stream_band16,9,15,15
54,6,2,stream_band16,10,26,26
54,6,2,stream_band16,11,20,20
54,6,2,stream_band16,12,6,6
54,6,2,stream_band16,13,7,7
54,6,2,stream_band16,14,1774,1774
54,6,2,stream_band16,15,1288,1288
54,6,2,stream_band64,0,4,4
54,6,2,stream_band64,1,4,4
54,6,2,stream_band64,2,2,2
54,6,2,stream_band64,3,6,6
54,6,2,stream_band64,4,6,6
54,6,2,stream_band64,5,1,1
54,6,2,stream_band64,6,4,4
54,6,2,stream_band64,7,2,2
54,6,2,stream_band64,8,6,6
54,6,2,stream_band64,9,10,10
54,6,2,stream_band64,10,7,7
54,6,2,stream_band64,11,4,4
54,6,2,stream_band64,12,4,4
54,6,2,stream_band64,13,15,15
54,6,2,stream_band64,14,6,6
54,6,2,stream_band64,15,5,5
54,6,2,stream_band64,16,5,5
54,6,2,stream_band64,17,5,5
54,6,2,stream_band64,18,9,9
54,6,2,stream_band64,19,5,5
54,6,2,stream_band64,20,7,7
54,6,2,stream_band64,21,3,3
54,6,2,stream_band64,22,6,6
54,6,2,stream_band64,23,7,7
54,6,2,stream_band64,24,5,5
54,6,2,stream_band64,25,3,3
54,6,2,stream_band64,26,8,8
54,6,2,stream_band64,27,5,5
54,6,2,stream_band64,28,7,7
54,6,2,stream_band64,29,3,3
54,6,2,stream_band64,30,14,14
54,6,2,stream_band64,31,7,7
54,6,2,stream_band64,32,6,6
54,6,2,stream_band64,33,1,1
54,6,2,stream_band64,34,3,3
54,6,2,stream_band64,35,7,7
54,6,2,stream_band64,36,4,4
54,6,2,stream_band64,37,4,4
54,6,2,stream_band64,38,2,2
54,6,2,stream_band64,39,5,5
54,6,2,stream_band64,40,6,6
54,6,2,stream_band64,41,5,5
54,6,2,stream_band64,42,3,3
54,6,2,stream_band64,43,12,12
54,6,2,stream_band64,44,7,7
54,6,2,stream_band64,45,6,6
54,6,2,stream_band64,46,5,5
54,6,2,stream_band64,47,2,2
54,6,2,stream_band64,48,4,4
54,6,2,stream_band64,49,1,1
54,6,2,stream_band64,50,1,1
54,6,2,stream_band64,53,1,1
54,6,2,stream_band64,54,3,3
54,6,2,stream_band64,55,3,3
54,6,2,stream_band64,56,2,2
54,6,2,stream_band64,57,5,5
54,6,2,stream_band64,58,37,37
54,6,2,stream_band64,59,1730,1730
54,6,2,stream_band64,60,1288,1288
54,6,2,band16_line,4,7,7
54,6,2,band16_line,5,8,8
54,6,2,band16_line,6,1,1
54,6,2,band16_line,12,4,4
54,6,2,band16_line,13,7,7
54,6,2,band16_line,14,2,2
54,6,2,band16_line,20,13,13
54,6,2,band16_line,21,9,9
54,6,2,band16_line,22,5,5
54,6,2,band16_line,28,16,16
54,6,2,band16_line,29,9,9
54,6,2,band16_line,30,5,5
54,6,2,band16_line,36,10,10
54,6,2,band16_line,37,10,10
54,6,2,band16_line,38,4,4
54,6,2,band16_line,44,10,10
54,6,2,band16_line,45,11,11
54,6,2,band16_line,46,2,2
54,6,2,band16_line,52,5,5
54,6,2,band16_line,53,13,13
54,6,2,band16_line,54,3,3
54,6,2,band16_line,60,18,18
54,6,2,band16_line,61,9,9
54,6,2,band16_line,62,4,4
54,6,2,band16_line,68,12,12
54,6,2,band16_line,69,4,4
54,6,2,band16_line,70,1,1
54,6,2,band16_line,76,9,9
54,6,2,band16_line,77,5,5
54,6,2,band16_line,78,1,1
54,6,2,band16_line,84,14,14
54,6,2,band16_line,85,10,10
54,6,2,band16_line,86,2,2
54,6,2,band16_line,92,8,8
54,6,2,band16_line,93,9,9
54,6,2,band16_line,94,3,3
54,6,2,band16_line,100,2,2
54,6,2,band16_line,101,3,3
54,6,2,band16_line,102,1,1
54,6,2,band16_line,108,5,5
54,6,2,band16_line,109,2,2
54,6,2,band16_line,116,1247,1247
54,6,2,band16_line,117,436,436
54,6,2,band16_line,118,91,91
54,6,2,band16_line,124,877,877
54,6,2,band16_line,125,327,327
54,6,2,band16_line,126,84,84
54,6,2,band64_line,4,3,3
54,6,2,band64_line,5,1,1
54,6,2,band64_line,12,1,1
54,6,2,band64_line,13,3,3
54,6,2,band64_line,20,1,1
54,6,2,band64_line,21,1,1
54,6,2,band64_line,28,2,2
54,6,2,band64_line,29,3,3
54,6,2,band64_line,30,1,1
54,6,2,band64_line,36,2,2
54,6,2,band64_line,37,4,4
54,6,2,band64_line,44,1,1
54,6,2,band64_line,52,1,1
54,6,2,band64_line,53,2,2
54,6,2,band64_line,54,1,1
54,6,2,band64_line,61,1,1
54,6,2,band64_line,62,1,1
54,6,2,band64_line,68,3,3
54,6,2,band64_line,69,3,3
54,6,2,band64_line,76,3,3
54,6,2,band64_line,77,4,4
54,6,2,band64_line,78,3,3
54,6,2,band64_line,84,5,5
54,6,2,band64_line,85,1,1
54,6,2,band64_line,86,1,1
54,6,2,band64_line,92,2,2
54,6,2,band64_line,93,1,1
54,6,2,band64_line,94,1,1
54,6,2,band64_line,100,2,2
54,6,2,band64_line,101,1,1
54,6,2,band64_line,102,1,1
54,6,2,band64_line,108,11,11
54,6,2,band64_line,109,3,3
54,6,2,band64_line,110,1,1
54,6,2,band64_line,116,1,1
54,6,2,band64_line,117,4,4
54,6,2,band64_line,118,1,1
54,6,2,band64_line,124,2,2
54,6,2,band64_line,125,1,1
54,6,2,band64_line,126,2,2
54,6,2,band64_line,132,2,2
54,6,2,band64_line,133,1,1
54,6,2,band64_line,134,2,2
54,6,2,band64_line,140,2,2
54,6,2,band64_line,141,3,3
54,6,2,band64_line,148,4,4
54,6,2,band64_line,149,5,5
54,6,2,band64_line,156,2,2
54,6,2,band64_line,157,1,1
54,6,2,band64_line,158,2,2
54,6,2,band64_line,164,4,4
54,6,2,band64_line,165,3,3
54,6,2,band64_line,172,1,1
54,6,2,band64_line,173,1,1
54,6,2,band64_line,174,1,1
54,6,2,band64_line,180,3,3
54,6,2,band64_line,181,3,3
54,6,2,band64_line,188,2,2
54,6,2,band64_line,189,4,4
54,6,2,band64_line,190,1,1
54,6,2,band64_line,196,2,2
54,6,2,band64_line,197,2,2
54,6,2,band64_line,198,1,1
54,6,2,band64_line,205,3,3
54,6,2,band64_line,212,2,2
54,6,2,band64_line,213,6,6
54,6,2,band64_line,220,1,1
54,6,2,band64_line,221,2,2
54,6,2,band64_line,222,2,2
54,6,2,band64_line,228,3,3
54,6,2,band64_line,229,3,3
54,6,2,band64_line,230,1,1
54,6,2,band64_line,236,3,3
54,6,2,band64_line,244,10,10
54,6,2,band64_line,245,2,2
54,6,2,band64_line,246,2,2
54,6,2,band64_line,252,2,2
54,6,2,band64_line,253,4,4
54,6,2,band64_line,254,1,1
54,6,2,band64_line,260,5,5
54,6,2,band64_line,261,1,1
54,6,2,band64_line,268,1,1
54,6,2,band64_line,276,3,3
54,6,2,band64_line,284,3,3
54,6,2,band64_line,285,3,3
54,6,2,band64_line,286,1,1
54,6,2,band64_line,292,4,4
54,6,2,band64_line,300,2,2
54,6,2,band64_line,301,2,2
54,6,2,band64_line,308,2,2
54,6,2,band64_line,316,1,1
54,6,2,band64_line,317,3,3
54,6,2,band64_line,318,1,1
54,6,2,band64_line,324,3,3
54,6,2,band64_line,325,3,3
54,6,2,band64_line,332,1,1
54,6,2,band64_line,333,2,2
54,6,2,band64_line,334,2,2
54,6,2,band64_line,340,2,2
54,6,2,band64_line,341,1,1
54,6,2,band64_line,348,8,8
54,6,2,band64_line,349,4,4
54,6,2,band64_line,356,4,4
54,6,2,band64_line,357,2,2
54,6,2,band64_line,358,1,1
54,6,2,band64_line,364,1,1
54,6,2,band64_line,365,3,3
54,6,2,band64_line,366,2,2
54,6,2,band64_line,372,3,3
54,6,2,band64_line,373,2,2
54,6,2,band64_line,381,2,2
54,6,2,band64_line,388,2,2
54,6,2,band64_line,389,2,2
54,6,2,band64_line,397,1,1
54,6,2,band64_line,406,1,1
54,6,2,band64_line,428,1,1
54,6,2,band64_line,436,1,1
54,6,2,band64_line,437,2,2
54,6,2,band64_line,444,3,3
54,6,2,band64_line,452,1,1
54,6,2,band64_line,453,1,1
54,6,2,band64_line,460,4,4
54,6,2,band64_line,461,1,1
54,6,2,band64_line,468,23,23
54,6,2,band64_line,469,11,11
54,6,2,band64_line,470,3,3
54,6,2,band64_line,476,1219,1219
54,6,2,band64_line,477,423,423
54,6,2,band64_line,478,88,88
54,6,2,band64_line,484,877,877
54,6,2,band64_line,485,327,327
54,6,2,band64_line,486,84,84
54,6,2,band64_byte_class,1,4,4
54,6,2,band64_byte_class,9,4,4
54,6,2,band64_byte_class,17,2,2
54,6,2,band64_byte_class,25,6,6
54,6,2,band64_byte_class,33,6,6
54,6,2,band64_byte_class,41,1,1
54,6,2,band64_byte_class,49,4,4
54,6,2,band64_byte_class,57,2,2
54,6,2,band64_byte_class,65,5,5
54,6,2,band64_byte_class,71,1,1
54,6,2,band64_byte_class,73,10,10
54,6,2,band64_byte_class,81,7,7
54,6,2,band64_byte_class,89,4,4
54,6,2,band64_byte_class,97,4,4
54,6,2,band64_byte_class,105,14,14
54,6,2,band64_byte_class,111,1,1
54,6,2,band64_byte_class,113,6,6
54,6,2,band64_byte_class,121,5,5
54,6,2,band64_byte_class,129,5,5
54,6,2,band64_byte_class,137,5,5
54,6,2,band64_byte_class,145,8,8
54,6,2,band64_byte_class,151,1,1
54,6,2,band64_byte_class,153,5,5
54,6,2,band64_byte_class,161,7,7
54,6,2,band64_byte_class,169,3,3
54,6,2,band64_byte_class,177,6,6
54,6,2,band64_byte_class,185,7,7
54,6,2,band64_byte_class,193,5,5
54,6,2,band64_byte_class,201,3,3
54,6,2,band64_byte_class,209,8,8
54,6,2,band64_byte_class,217,5,5
54,6,2,band64_byte_class,225,7,7
54,6,2,band64_byte_class,233,3,3
54,6,2,band64_byte_class,241,13,13
54,6,2,band64_byte_class,247,1,1
54,6,2,band64_byte_class,249,7,7
54,6,2,band64_byte_class,257,6,6
54,6,2,band64_byte_class,265,1,1
54,6,2,band64_byte_class,273,3,3
54,6,2,band64_byte_class,281,7,7
54,6,2,band64_byte_class,289,4,4
54,6,2,band64_byte_class,297,3,3
54,6,2,band64_byte_class,300,1,1
54,6,2,band64_byte_class,305,2,2
54,6,2,band64_byte_class,313,5,5
54,6,2,band64_byte_class,321,6,6
54,6,2,band64_byte_class,329,5,5
54,6,2,band64_byte_class,337,3,3
54,6,2,band64_byte_class,345,12,12
54,6,2,band64_byte_class,353,7,7
54,6,2,band64_byte_class,361,5,5
54,6,2,band64_byte_class,366,1,1
54,6,2,band64_byte_class,369,5,5
54,6,2,band64_byte_class,377,2,2
54,6,2,band64_byte_class,385,4,4
54,6,2,band64_byte_class,393,1,1
54,6,2,band64_byte_class,401,1,1
54,6,2,band64_byte_class,425,1,1
54,6,2,band64_byte_class,433,3,3
54,6,2,band64_byte_class,441,3,3
54,6,2,band64_byte_class,449,2,2
54,6,2,band64_byte_class,457,4,4
54,6,2,band64_byte_class,463,1,1
54,6,2,band64_byte_class,465,34,34
54,6,2,band64_byte_class,471,3,3
54,6,2,band64_byte_class,473,1451,1451
54,6,2,band64_byte_class,475,1,1
54,6,2,band64_byte_class,476,12,12
54,6,2,band64_byte_class,478,21,21
54,6,2,band64_byte_class,479,245,245
54,6,2,band64_byte_class,481,1077,1077
54,6,2,band64_byte_class,483,9,9
54,6,2,band64_byte_class,484,4,4
54,6,2,band64_byte_class,486,6,6
54,6,2,band64_byte_class,487,192,192
56,11,9,global,0,7790,2995
56,11,9,byte_class,0,7790,2995
56,11,9,line_bucket,0,7790,2995
56,11,9,class_line,0,7790,2995
56,11,9,prev_byte,10,7790,2995
56,11,9,prev2_hash,88,7790,2995
56,11,9,stream_band16,0,463,0
56,11,9,stream_band16,1,291,0
56,11,9,stream_band16,2,392,0
56,11,9,stream_band16,3,226,0
56,11,9,stream_band16,4,171,0
56,11,9,stream_band16,5,238,0
56,11,9,stream_band16,6,299,0
56,11,9,stream_band16,7,228,0
56,11,9,stream_band16,8,201,0
56,11,9,stream_band16,9,302,0
56,11,9,stream_band16,10,309,0
56,11,9,stream_band16,11,251,0
56,11,9,stream_band16,12,1420,1018
56,11,9,stream_band16,13,2373,1959
56,11,9,stream_band16,14,617,18
56,11,9,stream_band16,15,9,0
56,11,9,stream_band64,0,343,0
56,11,9,stream_band64,1,35,0
56,11,9,stream_band64,2,21,0
56,11,9,stream_band64,3,64,0
56,11,9,stream_band64,4,85,0
56,11,9,stream_band64,5,54,0
56,11,9,stream_band64,6,77,0
56,11,9,stream_band64,7,75,0
56,11,9,stream_band64,8,112,0
56,11,9,stream_band64,9,111,0
56,11,9,stream_band64,10,94,0
56,11,9,stream_band64,11,75,0
56,11,9,stream_band64,12,75,0
56,11,9,stream_band64,13,107,0
56,11,9,stream_band64,14,26,0
56,11,9,stream_band64,15,18,0
56,11,9,stream_band64,16,21,0
56,11,9,stream_band64,17,49,0
56,11,9,stream_band64,18,56,0
56,11,9,stream_band64,19,45,0
56,11,9,stream_band64,20,91,0
56,11,9,stream_band64,21,43,0
56,11,9,stream_band64,22,56,0
56,11,9,stream_band64,23,48,0
56,11,9,stream_band64,24,90,0
56,11,9,stream_band64,25,65,0
56,11,9,stream_band64,26,22,0
56,11,9,stream_band64,27,122,0
56,11,9,stream_band64,28,118,0
56,11,9,stream_band64,29,54,0
56,11,9,stream_band64,30,28,0
56,11,9,stream_band64,31,28,0
56,11,9,stream_band64,32,51,0
56,11,9,stream_band64,33,50,0
56,11,9,stream_band64,34,45,0
56,11,9,stream_band64,35,55,0
56,11,9,stream_band64,36,120,0
56,11,9,stream_band64,37,80,0
56,11,9,stream_band64,38,39,0
56,11,9,stream_band64,39,63,0
56,11,9,stream_band64,40,66,0
56,11,9,stream_band64,41,94,0
56,11,9,stream_band64,42,113,0
56,11,9,stream_band64,43,36,0
56,11,9,stream_band64,44,43,0
56,11,9,stream_band64,45,76,0
56,11,9,stream_band64,46,117,0
56,11,9,stream_band64,47,15,0
56,11,9,stream_band64,48,261,5
56,11,9,stream_band64,49,175,128
56,11,9,stream_band64,50,161,116
56,11,9,stream_band64,51,823,769
56,11,9,stream_band64,52,1500,1405
56,11,9,stream_band64,53,658,532
56,11,9,stream_band64,54,143,21
56,11,9,stream_band64,55,72,1
56,11,9,stream_band64,56,32,6
56,11,9,stream_band64,57,264,0
56,11,9,stream_band64,58,304,12
56,11,9,stream_band64,59,17,0
56,11,9,stream_band64,60,9,0
56,11,9,band16_line,0,463,0
56,11,9,band16_line,8,291,0
56,11,9,band16_line,16,392,0
56,11,9,band16_line,24,226,0
56,11,9,band16_line,32,171,0
56,11,9,band16_line,40,238,0
56,11,9,band16_line,48,299,0
56,11,9,band16_line,56,228,0
56,11,9,band16_line,64,201,0
56,11,9,band16_line,72,302,0
56,11,9,band16_line,80,309,0
56,11,9,band16_line,88,251,0
56,11,9,band16_line,96,1420,1018
56,11,9,band16_line,104,2373,1959
56,11,9,band16_line,112,617,18
56,11,9,band16_line,120,9,0
56,11,9,band64_line,0,343,0
56,11,9,band64_line,8,35,0
56,11,9,band64_line,16,21,0
56,11,9,band64_line,24,64,0
56,11,9,band64_line,32,85,0
56,11,9,band64_line,40,54,0
56,11,9,band64_line,48,77,0
56,11,9,band64_line,56,75,0
56,11,9,band64_line,64,112,0
56,11,9,band64_line,72,111,0
56,11,9,band64_line,80,94,0
56,11,9,band64_line,88,75,0
56,11,9,band64_line,96,75,0
56,11,9,band64_line,104,107,0
56,11,9,band64_line,112,26,0
56,11,9,band64_line,120,18,0
56,11,9,band64_line,128,21,0
56,11,9,band64_line,136,49,0
56,11,9,band64_line,144,56,0
56,11,9,band64_line,152,45,0
56,11,9,band64_line,160,91,0
56,11,9,band64_line,168,43,0
56,11,9,band64_line,176,56,0
56,11,9,band64_line,184,48,0
56,11,9,band64_line,192,90,0
56,11,9,band64_line,200,65,0
56,11,9,band64_line,208,22,0
56,11,9,band64_line,216,122,0
56,11,9,band64_line,224,118,0
56,11,9,band64_line,232,54,0
56,11,9,band64_line,240,28,0
56,11,9,band64_line,248,28,0
56,11,9,band64_line,256,51,0
56,11,9,band64_line,264,50,0
56,11,9,band64_line,272,45,0
56,11,9,band64_line,280,55,0
56,11,9,band64_line,288,120,0
56,11,9,band64_line,296,80,0
56,11,9,band64_line,304,39,0
56,11,9,band64_line,312,63,0
56,11,9,band64_line,320,66,0
56,11,9,band64_line,328,94,0
56,11,9,band64_line,336,113,0
56,11,9,band64_line,344,36,0
56,11,9,band64_line,352,43,0
56,11,9,band64_line,360,76,0
56,11,9,band64_line,368,117,0
56,11,9,band64_line,376,15,0
56,11,9,band64_line,384,261,5
56,11,9,band64_line,392,175,128
56,11,9,band64_line,400,161,116
56,11,9,band64_line,408,823,769
56,11,9,band64_line,416,1500,1405
56,11,9,band64_line,424,658,532
56,11,9,band64_line,432,143,21
56,11,9,band64_line,440,72,1
56,11,9,band64_line,448,32,6
56,11,9,band64_line,456,264,0
56,11,9,band64_line,464,304,12
56,11,9,band64_line,472,17,0
56,11,9,band64_line,480,9,0
56,11,9,band64_byte_class,0,343,0
56,11,9,band64_byte_class,8,35,0
56,11,9,band64_byte_class,16,21,0
56,11,9,band64_byte_class,24,64,0
56,11,9,band64_byte_class,32,85,0
56,11,9,band64_byte_class,40,54,0
56,11,9,band64_byte_class,48,77,0
56,11,9,band64_byte_class,56,75,0
56,11,9,band64_byte_class,64,112,0
56,11,9,band64_byte_class,72,111,0
56,11,9,band64_byte_class,80,94,0
56,11,9,band64_byte_class,88,75,0
56,11,9,band64_byte_class,96,75,0
56,11,9,band64_byte_class,104,107,0
56,11,9,band64_byte_class,112,26,0
56,11,9,band64_byte_class,120,18,0
56,11,9,band64_byte_class,128,21,0
56,11,9,band64_byte_class,136,49,0
56,11,9,band64_byte_class,144,56,0
56,11,9,band64_byte_class,152,45,0
56,11,9,band64_byte_class,160,91,0
56,11,9,band64_byte_class,168,43,0
56,11,9,band64_byte_class,176,56,0
56,11,9,band64_byte_class,184,48,0
56,11,9,band64_byte_class,192,90,0
56,11,9,band64_byte_class,200,65,0
56,11,9,band64_byte_class,208,22,0
56,11,9,band64_byte_class,216,122,0
56,11,9,band64_byte_class,224,118,0
56,11,9,band64_byte_class,232,54,0
56,11,9,band64_byte_class,240,28,0
56,11,9,band64_byte_class,248,28,0
56,11,9,band64_byte_class,256,51,0
56,11,9,band64_byte_class,264,50,0
56,11,9,band64_byte_class,272,45,0
56,11,9,band64_byte_class,280,55,0
56,11,9,band64_byte_class,288,120,0
56,11,9,band64_byte_class,296,80,0
56,11,9,band64_byte_class,304,39,0
56,11,9,band64_byte_class,312,63,0
56,11,9,band64_byte_class,320,66,0
56,11,9,band64_byte_class,328,94,0
56,11,9,band64_byte_class,336,113,0
56,11,9,band64_byte_class,344,36,0
56,11,9,band64_byte_class,352,43,0
56,11,9,band64_byte_class,360,76,0
56,11,9,band64_byte_class,368,117,0
56,11,9,band64_byte_class,376,15,0
56,11,9,band64_byte_class,384,261,5
56,11,9,band64_byte_class,392,175,128
56,11,9,band64_byte_class,400,161,116
56,11,9,band64_byte_class,408,823,769
56,11,9,band64_byte_class,416,1500,1405
56,11,9,band64_byte_class,424,658,532
56,11,9,band64_byte_class,432,143,21
56,11,9,band64_byte_class,440,72,1
56,11,9,band64_byte_class,448,32,6
56,11,9,band64_byte_class,456,264,0
56,11,9,band64_byte_class,464,304,12
56,11,9,band64_byte_class,472,17,0
56,11,9,band64_byte_class,480,9,0
57,6,2,global,0,8760,8760
57,6,2,byte_class,1,1,1
57,6,2,byte_class,2,339,339
57,6,2,byte_class,3,2,2
57,6,2,byte_class,4,2068,2068
57,6,2,byte_class,5,6345,6345
57,6,2,byte_class,7,5,5
57,6,2,line_bucket,3,1,1
57,6,2,line_bucket,4,655,655
57,6,2,line_bucket,5,3329,3329
57,6,2,line_bucket,6,4775,4775
57,6,2,class_line,11,1,1
57,6,2,class_line,20,5,5
57,6,2,class_line,21,149,149
57,6,2,class_line,22,185,185
57,6,2,class_line,28,2,2
57,6,2,class_line,36,108,108
57,6,2,class_line,37,1367,1367
57,6,2,class_line,38,593,593
57,6,2,class_line,44,540,540
57,6,2,class_line,45,1813,1813
57,6,2,class_line,46,3992,3992
57,6,2,class_line,62,5,5
57,6,2,prev_byte,32,1,1
57,6,2,prev_byte,33,1,1
57,6,2,prev_byte,46,4,4
57,6,2,prev_byte,48,40,40
57,6,2,prev_byte,49,31,31
57,6,2,prev_byte,50,28,28
57,6,2,prev_byte,51,33,33
57,6,2,prev_byte,52,32,32
57,6,2,prev_byte,53,44,44
57,6,2,prev_byte,54,17,17
57,6,2,prev_byte,55,34,34
57,6,2,prev_byte,56,30,30
57,6,2,prev_byte,57,50,50
57,6,2,prev_byte,79,2,2
57,6,2,prev_byte,97,535,535
57,6,2,prev_byte,98,3,3
57,6,2,prev_byte,99,14,14
57,6,2,prev_byte,100,66,66
57,6,2,prev_byte,101,231,231
57,6,2,prev_byte,102,7,7
57,6,2,prev_byte,103,59,59
57,6,2,prev_byte,104,6,6
57,6,2,prev_byte,105,98,98
57,6,2,prev_byte,106,4,4
57,6,2,prev_byte,107,85,85
57,6,2,prev_byte,108,150,150
57,6,2,prev_byte,109,30,30
57,6,2,prev_byte,110,200,200
57,6,2,prev_byte,111,143,143
57,6,2,prev_byte,112,54,54
57,6,2,prev_byte,113,1,1
57,6,2,prev_byte,114,155,155
57,6,2,prev_byte,115,75,75
57,6,2,prev_byte,116,63,63
57,6,2,prev_byte,117,22,22
57,6,2,prev_byte,118,35,35
57,6,2,prev_byte,119,6,6
57,6,2,prev_byte,120,3,3
57,6,2,prev_byte,121,18,18
57,6,2,prev_byte,122,5,5
57,6,2,prev_byte,128,50,50
57,6,2,prev_byte,129,26,26
57,6,2,prev_byte,130,122,122
57,6,2,prev_byte,131,22,22
57,6,2,prev_byte,132,51,51
57,6,2,prev_byte,133,22,22
57,6,2,prev_byte,134,37,37
57,6,2,prev_byte,135,22,22
57,6,2,prev_byte,136,88,88
57,6,2,prev_byte,137,104,104
57,6,2,prev_byte,138,111,111
57,6,2,prev_byte,139,66,66
57,6,2,prev_byte,140,32,32
57,6,2,prev_byte,141,49,49
57,6,2,prev_byte,142,89,89
57,6,2,prev_byte,143,70,70
57,6,2,prev_byte,144,111,111
57,6,2,prev_byte,145,32,32
