pattern,prefix_length,suffix_length,context_kind,context,triggers,takes
54,6,2,prev2_hash,160,22,22
54,6,2,prev2_hash,161,5,5
54,6,2,prev2_hash,162,2,2
54,6,2,prev2_hash,163,16,16
54,6,2,prev2_hash,164,10,10
54,6,2,prev2_hash,166,3,3
54,6,2,prev2_hash,167,3,3
54,6,2,prev2_hash,168,11,11
54,6,2,prev2_hash,169,1,1
54,6,2,prev2_hash,170,1,1
54,6,2,prev2_hash,171,133,133
54,6,2,prev2_hash,172,21,21
54,6,2,prev2_hash,173,1,1
54,6,2,prev2_hash,174,143,143
54,6,2,prev2_hash,175,8,8
54,6,2,prev2_hash,176,17,17
54,6,2,prev2_hash,177,3,3
54,6,2,prev2_hash,178,5,5
54,6,2,prev2_hash,179,3,3
54,6,2,prev2_hash,180,10,10
54,6,2,prev2_hash,181,1,1
54,6,2,prev2_hash,182,135,135
54,6,2,prev2_hash,183,6,6
54,6,2,prev2_hash,184,3,3
54,6,2,prev2_hash,185,1,1
54,6,2,prev2_hash,186,1,1
54,6,2,prev2_hash,187,43,43
54,6,2,prev2_hash,188,12,12
54,6,2,prev2_hash,189,1,1
54,6,2,prev2_hash,190,6,6
54,6,2,prev2_hash,192,34,34
54,6,2,prev2_hash,193,37,37
54,6,2,prev2_hash,194,545,545
54,6,2,prev2_hash,196,18,18
54,6,2,prev2_hash,197,13,13
54,6,2,prev2_hash,198,108,108
54,6,2,prev2_hash,199,23,23
54,6,2,prev2_hash,200,3,3
54,6,2,prev2_hash,201,37,37
54,6,2,prev2_hash,202,14,14
54,6,2,prev2_hash,203,30,30
54,6,2,prev2_hash,204,31,31
54,6,2,prev2_hash,207,144,144
54,6,2,prev2_hash,208,85,85
54,6,2,prev2_hash,209,8,8
54,6,2,prev2_hash,210,10,10
54,6,2,prev2_hash,211,3,3
54,6,2,prev2_hash,212,31,31
54,6,2,prev2_hash,213,21,21
54,6,2,prev2_hash,214,43,43
54,6,2,prev2_hash,215,24,24
54,6,2,prev2_hash,218,99,99
54,6,2,prev2_hash,219,6,6
54,6,2,prev2_hash,220,85,85
54,6,2,prev2_hash,221,3,3
54,6,2,prev2_hash,222,11,11
54,6,2,prev2_hash,223,1,1
54,6,2,prev2_hash,224,9,9
54,6,2,prev2_hash,225,5,5
54,6,2,prev2_hash,226,50,50
54,6,2,prev2_hash,228,210,210
54,6,2,prev2_hash,229,32,32
54,6,2,prev2_hash,230,171,171
54,6,2,prev2_hash,231,63,63
54,6,2,prev2_hash,232,3,3
54,6,2,prev2_hash,233,13,13
54,6,2,prev2_hash,234,3,3
54,6,2,prev2_hash,235,11,11
54,6,2,prev2_hash,236,1,1
54,6,2,prev2_hash,237,5,5
54,6,2,prev2_hash,238,4,4
54,6,2,prev2_hash,239,30,30
54,6,2,prev2_hash,241,1,1
54,6,2,stream_band16,0,16,16
54,6,2,stream_band16,1,13,13
54,6,2,stream_band16,2,27,27
54,6,2,stream_band16,3,30,30
54,6,2,stream_band16,4,24,24
54,6,2,stream_band16,5,23,23
54,6,2,stream_band16,6,21,21
54,6,2,stream_band16,7,31,31
54,6,2,stream_band16,8,17,17
54,6,2,stream_band16,9,15,15
54,6,2,stream_band16,10,26,26
54,6,2,stream_band16,11,20,20
54,6,2,stream_band16,12,6,6
54,6,2,stream_band16,13,7,7
54,6,2,stream_band16,14,1774,1774
54,6,2,stream_band16,15,1288,1288
54,6,2,stream_band64,0,4,4
54,6,2,stream_band64,1,4,4
54,6,2,stream_band64,2,2,2
54,6,2,stream_band64,3,6,6
54,6,2,stream_band64,4,6,6
54,6,2,stream_band64,5,1,1
54,6,2,stream_band64,6,4,4
54,6,2,stream_band64,7,2,2
54,6,2,stream_band64,8,6,6
54,6,2,stream_band64,9,10,10
54,6,2,stream_band64,10,7,7
54,6,2,stream_band64,11,4,4
54,6,2,stream_band64,12,4,4
54,6,2,stream_band64,13,15,15
54,6,2,stream_band64,14,6,6
54,6,2,stream_band64,15,5,5
54,6,2,stream_band64,16,5,5
54,6,2,stream_band64,17,5,5
54,6,2,stream_band64,18,9,9
54,6,2,stream_band64,19,5,5
54,6,2,stream_band64,20,7,7
54,6,2,stream_band64,21,3,3
54,6,2,stream_band64,22,6,6
54,6,2,stream_band64,23,7,7
54,6,2,stream_band64,24,5,5
54,6,2,stream_band64,25,3,3
54,6,2,stream_band64,26,8,8
54,6,2,stream_band64,27,5,5
54,6,2,stream_band64,28,7,7
54,6,2,stream_band64,29,3,3
54,6,2,stream_band64,30,14,14
54,6,2,stream_band64,31,7,7
54,6,2,stream_band64,32,6,6
54,6,2,stream_band64,33,1,1
54,6,2,stream_band64,34,3,3
54,6,2,stream_band64,35,7,7
54,6,2,stream_band64,36,4,4
54,6,2,stream_band64,37,4,4
54,6,2,stream_band64,38,2,2
54,6,2,stream_band64,39,5,5
54,6,2,stream_band64,40,6,6
54,6,2,stream_band64,41,5,5
54,6,2,stream_band64,42,3,3
54,6,2,stream_band64,43,12,12
54,6,2,stream_band64,44,7,7
54,6,2,stream_band64,45,6,6
54,6,2,stream_band64,46,5,5
54,6,2,stream_band64,47,2,2
54,6,2,stream_band64,48,4,4
54,6,2,stream_band64,49,1,1
54,6,2,stream_band64,50,1,1
54,6,2,stream_band64,53,1,1
54,6,2,stream_band64,54,3,3
54,6,2,stream_band64,55,3,3
54,6,2,stream_band64,56,2,2
54,6,2,stream_band64,57,5,5
54,6,2,stream_band64,58,37,37
54,6,2,stream_band64,59,1730,1730
54,6,2,stream_band64,60,1288,1288
56,11,9,global,0,7790,2995
56,11,9,byte_class,0,7790,2995
56,11,9,line_bucket,0,7790,2995
56,11,9,class_line,0,7790,2995
56,11,9,prev_byte,10,7790,2995
56,11,9,prev2_hash,88,7790,2995
56,11,9,stream_band16,0,463,0
56,11,9,stream_band16,1,291,0
56,11,9,stream_band16,2,392,0
56,11,9,stream_band16,3,226,0
56,11,9,stream_band16,4,171,0
56,11,9,stream_band16,5,238,0
56,11,9,stream_band16,6,299,0
56,11,9,stream_band16,7,228,0
56,11,9,stream_band16,8,201,0
56,11,9,stream_band16,9,302,0
56,11,9,stream_band16,10,309,0
56,11,9,stream_band16,11,251,0
56,11,9,stream_band16,12,1420,1018
56,11,9,stream_band16,13,2373,1959
56,11,9,stream_band16,14,617,18
56,11,9,stream_band16,15,9,0
56,11,9,stream_band64,0,343,0
56,11,9,stream_band64,1,35,0
56,11,9,stream_band64,2,21,0
56,11,9,stream_band64,3,64,0
56,11,9,stream_band64,4,85,0
56,11,9,stream_band64,5,54,0
56,11,9,stream_band64,6,77,0
56,11,9,stream_band64,7,75,0
56,11,9,stream_band64,8,112,0
56,11,9,stream_band64,9,111,0
56,11,9,stream_band64,10,94,0
56,11,9,stream_band64,11,75,0
56,11,9,stream_band64,12,75,0
56,11,9,stream_band64,13,107,0
56,11,9,stream_band64,14,26,0
56,11,9,stream_band64,15,18,0
56,11,9,stream_band64,16,21,0
56,11,9,stream_band64,17,49,0
56,11,9,stream_band64,18,56,0
56,11,9,stream_band64,19,45,0
56,11,9,stream_band64,20,91,0
56,11,9,stream_band64,21,43,0
56,11,9,stream_band64,22,56,0
56,11,9,stream_band64,23,48,0
56,11,9,stream_band64,24,90,0
56,11,9,stream_band64,25,65,0
56,11,9,stream_band64,26,22,0
56,11,9,stream_band64,27,122,0
56,11,9,stream_band64,28,118,0
56,11,9,stream_band64,29,54,0
56,11,9,stream_band64,30,28,0
56,11,9,stream_band64,31,28,0
56,11,9,stream_band64,32,51,0
56,11,9,stream_band64,33,50,0
56,11,9,stream_band64,34,45,0
56,11,9,stream_band64,35,55,0
56,11,9,stream_band64,36,120,0
56,11,9,stream_band64,37,80,0
56,11,9,stream_band64,38,39,0
56,11,9,stream_band64,39,63,0
56,11,9,stream_band64,40,66,0
56,11,9,stream_band64,41,94,0
56,11,9,stream_band64,42,113,0
56,11,9,stream_band64,43,36,0
56,11,9,stream_band64,44,43,0
56,11,9,stream_band64,45,76,0
56,11,9,stream_band64,46,117,0
56,11,9,stream_band64,47,15,0
56,11,9,stream_band64,48,261,5
56,11,9,stream_band64,49,175,128
56,11,9,stream_band64,50,161,116
56,11,9,stream_band64,51,823,769
56,11,9,stream_band64,52,1500,1405
56,11,9,stream_band64,53,658,532
56,11,9,stream_band64,54,143,21
56,11,9,stream_band64,55,72,1
56,11,9,stream_band64,56,32,6
56,11,9,stream_band64,57,264,0
56,11,9,stream_band64,58,304,12
56,11,9,stream_band64,59,17,0
56,11,9,stream_band64,60,9,0
57,6,2,global,0,8760,8760
57,6,2,byte_class,1,1,1
57,6,2,byte_class,2,339,339
57,6,2,byte_class,3,2,2
57,6,2,byte_class,4,2068,2068
57,6,2,byte_class,5,6345,6345
57,6,2,byte_class,7,5,5
57,6,2,line_bucket,3,1,1
57,6,2,line_bucket,4,655,655
57,6,2,line_bucket,5,3329,3329
57,6,2,line_bucket,6,4775,4775
57,6,2,class_line,11,1,1
57,6,2,class_line,20,5,5
57,6,2,class_line,21,149,149
57,6,2,class_line,22,185,185
57,6,2,class_line,28,2,2
57,6,2,class_line,36,108,108
57,6,2,class_line,37,1367,1367
57,6,2,class_line,38,593,593
57,6,2,class_line,44,540,540
57,6,2,class_line,45,1813,1813
57,6,2,class_line,46,3992,3992
57,6,2,class_line,62,5,5
57,6,2,prev_byte,32,1,1
57,6,2,prev_byte,33,1,1
57,6,2,prev_byte,46,4,4
57,6,2,prev_byte,48,40,40
57,6,2,prev_byte,49,31,31
57,6,2,prev_byte,50,28,28
57,6,2,prev_byte,51,33,33
57,6,2,prev_byte,52,32,32
57,6,2,prev_byte,53,44,44
57,6,2,prev_byte,54,17,17
57,6,2,prev_byte,55,34,34
57,6,2,prev_byte,56,30,30
57,6,2,prev_byte,57,50,50
57,6,2,prev_byte,79,2,2
57,6,2,prev_byte,97,535,535
57,6,2,prev_byte,98,3,3
57,6,2,prev_byte,99,14,14
57,6,2,prev_byte,100,66,66
57,6,2,prev_byte,101,231,231
57,6,2,prev_byte,102,7,7
57,6,2,prev_byte,103,59,59
57,6,2,prev_byte,104,6,6
57,6,2,prev_byte,105,98,98
57,6,2,prev_byte,106,4,4
57,6,2,prev_byte,107,85,85
57,6,2,prev_byte,108,150,150
57,6,2,prev_byte,109,30,30
57,6,2,prev_byte,110,200,200
57,6,2,prev_byte,111,143,143
57,6,2,prev_byte,112,54,54
57,6,2,prev_byte,113,1,1
57,6,2,prev_byte,114,155,155
57,6,2,prev_byte,115,75,75
57,6,2,prev_byte,116,63,63
57,6,2,prev_byte,117,22,22
57,6,2,prev_byte,118,35,35
57,6,2,prev_byte,119,6,6
57,6,2,prev_byte,120,3,3
57,6,2,prev_byte,121,18,18
57,6,2,prev_byte,122,5,5
57,6,2,prev_byte,128,50,50
57,6,2,prev_byte,129,26,26
57,6,2,prev_byte,130,122,122
57,6,2,prev_byte,131,22,22
57,6,2,prev_byte,132,51,51
57,6,2,prev_byte,133,22,22
57,6,2,prev_byte,134,37,37
57,6,2,prev_byte,135,22,22
57,6,2,prev_byte,136,88,88
57,6,2,prev_byte,137,104,104
57,6,2,prev_byte,138,111,111
57,6,2,prev_byte,139,66,66
57,6,2,prev_byte,140,32,32
57,6,2,prev_byte,141,49,49
57,6,2,prev_byte,142,89,89
57,6,2,prev_byte,143,70,70
57,6,2,prev_byte,144,111,111
57,6,2,prev_byte,145,32,32
57,6,2,prev_byte,146,8,8
57,6,2,prev_byte,147,28,28
57,6,2,prev_byte,148,123,123
57,6,2,prev_byte,149,31,31
57,6,2,prev_byte,150,57,57
57,6,2,prev_byte,151,45,45
57,6,2,prev_byte,152,43,43
57,6,2,prev_byte,153,84,84
57,6,2,prev_byte,154,44,44
57,6,2,prev_byte,155,59,59
57,6,2,prev_byte,156,19,19
57,6,2,prev_byte,157,71,71
57,6,2,prev_byte,158,363,363
57,6,2,prev_byte,159,43,43
57,6,2,prev_byte,160,64,64
57,6,2,prev_byte,161,47,47
57,6,2,prev_byte,162,28,28
57,6,2,prev_byte,163,25,25
57,6,2,prev_byte,164,60,60
57,6,2,prev_byte,165,35,35
57,6,2,prev_byte,166,107,107
57,6,2,prev_byte,167,59,59
57,6,2,prev_byte,168,42,42
57,6,2,prev_byte,169,103,103
57,6,2,prev_byte,170,170,170
57,6,2,prev_byte,171,71,71
57,6,2,prev_byte,172,29,29
57,6,2,prev_byte,173,215,215
57,6,2,prev_byte,174,70,70
57,6,2,prev_byte,175,41,41
57,6,2,prev_byte,176,142,142
57,6,2,prev_byte,177,166,166
57,6,2,prev_byte,178,93,93
57,6,2,prev_byte,179,144,144
57,6,2,prev_byte,180,35,35
57,6,2,prev_byte,181,37,37
57,6,2,prev_byte,182,36,36
57,6,2,prev_byte,183,22,22
57,6,2,prev_byte,184,47,47
57,6,2,prev_byte,185,119,119
57,6,2,prev_byte,186,239,239
57,6,2,prev_byte,187,71,71
57,6,2,prev_byte,188,98,98
57,6,2,prev_byte,189,77,77
57,6,2,prev_byte,190,73,73
57,6,2,prev_byte,191,110,110
57,6,2,prev_byte,192,236,236
57,6,2,prev_byte,193,64,64
57,6,2,prev_byte,194,22,22
57,6,2,prev_byte,195,43,43
57,6,2,prev_byte,196,55,55
57,6,2,prev_byte,197,75,75
57,6,2,prev_byte,198,35,35
57,6,2,prev_byte,199,102,102
57,6,2,prev_byte,200,23,23
57,6,2,prev_byte,201,26,26
57,6,2,prev_byte,202,148,148
57,6,2,prev_byte,203,29,29
57,6,2,prev_byte,204,412,412
57,6,2,prev_byte,205,164,164
57,6,2,prev_byte,206,85,85
57,6,2,prev_byte,207,29,29
57,6,2,prev2_hash,0,1,1
57,6,2,prev2_hash,1,3,3
57,6,2,prev2_hash,4,2,2
57,6,2,prev2_hash,6,1,1
57,6,2,prev2_hash,8,2,2
57,6,2,prev2_hash,11,1,1
57,6,2,prev2_hash,12,2,2
57,6,2,prev2_hash,13,4,4
57,6,2,prev2_hash,14,7,7
57,6,2,prev2_hash,15,2,2
57,6,2,prev2_hash,16,4,4
57,6,2,prev2_hash,18,55,55
57,6,2,prev2_hash,19,1,1
57,6,2,prev2_hash,21,2,2
57,6,2,prev2_hash,22,1,1
57,6,2,prev2_hash,23,1,1
57,6,2,prev2_hash,24,9,9
57,6,2,prev2_hash,28,1,1
57,6,2,prev2_hash,29,1,1
57,6,2,prev2_hash,30,11,11
57,6,2,prev2_hash,32,6,6
57,6,2,prev2_hash,33,11,11
57,6,2,prev2_hash,34,1,1
57,6,2,prev2_hash,36,1,1
57,6,2,prev2_hash,40,2,2
57,6,2,prev2_hash,41,1,1
57,6,2,prev2_hash,42,1,1
57,6,2,prev2_hash,48,1,1
57,6,2,prev2_hash,53,1,1
57,6,2,prev2_hash,70,1,1
57,6,2,prev2_hash,72,1,1
57,6,2,prev2_hash,77,1,1
57,6,2,prev2_hash,80,3,3
57,6,2,prev2_hash,81,2,2
57,6,2,prev2_hash,82,5,5
57,6,2,prev2_hash,84,9,9
57,6,2,prev2_hash,86,1,1
57,6,2,prev2_hash,87,4,4
57,6,2,prev2_hash,88,4,4
57,6,2,prev2_hash,89,1,1
57,6,2,prev2_hash,90,6,6
57,6,2,prev2_hash,91,2,2
57,6,2,prev2_hash,92,1,1
57,6,2,prev2_hash,93,2,2
57,6,2,prev2_hash,94,6,6
57,6,2,prev2_hash,95,10,10
57,6,2,prev2_hash,96,18,18
57,6,2,prev2_hash,97,27,27
57,6,2,prev2_hash,98,17,17
57,6,2,prev2_hash,99,31,31
57,6,2,prev2_hash,100,25,25
57,6,2,prev2_hash,101,25,25
57,6,2,prev2_hash,102,28,28
57,6,2,prev2_hash,103,39,39
57,6,2,prev2_hash,104,41,41
57,6,2,prev2_hash,105,116,116
57,6,2,prev2_hash,106,37,37
57,6,2,prev2_hash,107,26,26
57,6,2,prev2_hash,108,61,61
57,6,2,prev2_hash,109,35,35
57,6,2,prev2_hash,110,18,18
57,6,2,prev2_hash,111,106,106
57,6,2,prev2_hash,112,27,27
57,6,2,prev2_hash,113,31,31
57,6,2,prev2_hash,114,30,30
57,6,2,prev2_hash,115,17,17
57,6,2,prev2_hash,116,10,10
57,6,2,prev2_hash,117,115,115
57,6,2,prev2_hash,118,18,18
57,6,2,prev2_hash,119,15,15
57,6,2,prev2_hash,120,15,15
57,6,2,prev2_hash,121,45,45
57,6,2,prev2_hash,122,17,17
57,6,2,prev2_hash,123,85,85
57,6,2,prev2_hash,124,69,69
57,6,2,prev2_hash,125,27,27
57,6,2,prev2_hash,126,22,22
57,6,2,prev2_hash,127,36,36
57,6,2,prev2_hash,128,25,25
57,6,2,prev2_hash,129,34,34
57,6,2,prev2_hash,130,64,64
57,6,2,prev2_hash,131,17,17
57,6,2,prev2_hash,132,13,13
57,6,2,prev2_hash,133,119,119
57,6,2,prev2_hash,134,127,127
57,6,2,prev2_hash,135,91,91
57,6,2,prev2_hash,136,145,145
57,6,2,prev2_hash,137,46,46
57,6,2,prev2_hash,138,14,14
57,6,2,prev2_hash,139,19,19
57,6,2,prev2_hash,140,37,37
57,6,2,prev2_hash,141,37,37
57,6,2,prev2_hash,142,42,42
57,6,2,prev2_hash,143,13,13
57,6,2,prev2_hash,144,26,26
57,6,2,prev2_hash,145,41,41
57,6,2,prev2_hash,146,56,56
57,6,2,prev2_hash,147,39,39
57,6,2,prev2_hash,148,26,26
57,6,2,prev2_hash,149,48,48
57,6,2,prev2_hash,150,12,12
57,6,2,prev2_hash,151,47,47
57,6,2,prev2_hash,152,89,89
57,6,2,prev2_hash,153,22,22
57,6,2,prev2_hash,154,54,54
57,6,2,prev2_hash,155,139,139
57,6,2,prev2_hash,156,100,100
57,6,2,prev2_hash,157,42,42
57,6,2,prev2_hash,158,39,39
57,6,2,prev2_hash,159,250,250
57,6,2,prev2_hash,160,57,57
57,6,2,prev2_hash,161,31,31
57,6,2,prev2_hash,162,56,56
57,6,2,prev2_hash,163,80,80
57,6,2,prev2_hash,164,43,43
57,6,2,prev2_hash,165,49,49
57,6,2,prev2_hash,166,106,106
57,6,2,prev2_hash,167,174,174
57,6,2,prev2_hash,168,34,34
57,6,2,prev2_hash,169,226,226
57,6,2,prev2_hash,170,476,476
57,6,2,prev2_hash,171,55,55
57,6,2,prev2_hash,172,38,38
57,6,2,prev2_hash,173,47,47
57,6,2,prev2_hash,174,33,33
57,6,2,prev2_hash,175,24,24
57,6,2,prev2_hash,176,126,126
57,6,2,prev2_hash,177,16,16
57,6,2,prev2_hash,178,114,114
57,6,2,prev2_hash,179,127,127
57,6,2,prev2_hash,180,49,49
57,6,2,prev2_hash,181,182,182
57,6,2,prev2_hash,182,41,41
57,6,2,prev2_hash,183,286,286
57,6,2,prev2_hash,184,111,111
57,6,2,prev2_hash,185,29,29
57,6,2,prev2_hash,186,9,9
57,6,2,prev2_hash,187,78,78
57,6,2,prev2_hash,188,144,144
57,6,2,prev2_hash,189,18,18
57,6,2,prev2_hash,190,18,18
57,6,2,prev2_hash,191,28,28
57,6,2,prev2_hash,192,35,35
57,6,2,prev2_hash,193,29,29
57,6,2,prev2_hash,194,18,18
57,6,2,prev2_hash,195,29,29
57,6,2,prev2_hash,196,43,43
57,6,2,prev2_hash,197,82,82
57,6,2,prev2_hash,198,19,19
57,6,2,prev2_hash,199,15,15
57,6,2,prev2_hash,200,85,85
57,6,2,prev2_hash,201,85,85
57,6,2,prev2_hash,202,498,498
57,6,2,prev2_hash,203,66,66
57,6,2,prev2_hash,204,58,58
57,6,2,prev2_hash,205,24,24
57,6,2,prev2_hash,206,97,97
57,6,2,prev2_hash,207,35,35
57,6,2,prev2_hash,208,26,26
57,6,2,prev2_hash,209,66,66
57,6,2,prev2_hash,210,52,52
57,6,2,prev2_hash,211,203,203
57,6,2,prev2_hash,212,46,46
57,6,2,prev2_hash,213,90,90
57,6,2,prev2_hash,214,20,20
57,6,2,prev2_hash,215,170,170
57,6,2,prev2_hash,216,56,56
57,6,2,prev2_hash,217,60,60
57,6,2,prev2_hash,218,40,40
57,6,2,prev2_hash,219,47,47
57,6,2,prev2_hash,220,15,15
57,6,2,prev2_hash,221,26,26
57,6,2,prev2_hash,222,8,8
57,6,2,prev2_hash,223,14,14
57,6,2,prev2_hash,224,64,64
57,6,2,prev2_hash,225,114,114
57,6,2,prev2_hash,226,34,34
57,6,2,prev2_hash,227,7,7
57,6,2,prev2_hash,228,4,4
57,6,2,prev2_hash,229,12,12
57,6,2,prev2_hash,230,21,21
57,6,2,prev2_hash,231,44,44
57,6,2,prev2_hash,232,12,12
57,6,2,prev2_hash,233,4,4
57,6,2,prev2_hash,234,2,2
57,6,2,prev2_hash,235,11,11
57,6,2,prev2_hash,236,7,7
57,6,2,prev2_hash,237,57,57
57,6,2,prev2_hash,238,1,1
57,6,2,prev2_hash,240,2,2
57,6,2,prev2_hash,243,1,1
57,6,2,prev2_hash,246,1,1
57,6,2,prev2_hash,249,1,1
57,6,2,prev2_hash,253,2,2
57,6,2,stream_band16,0,5,5
57,6,2,stream_band16,1,1,1
57,6,2,stream_band16,2,68,68
57,6,2,stream_band16,3,6,6
57,6,2,stream_band16,4,11,11
57,6,2,stream_band16,5,13,13
57,6,2,stream_band16,6,2,2
57,6,2,stream_band16,7,9,9
57,6,2,stream_band16,8,8,8
57,6,2,stream_band16,9,25,25
57,6,2,stream_band16,10,1,1
57,6,2,stream_band16,11,15,15
57,6,2,stream_band16,12,169,169
57,6,2,stream_band16,13,6,6
57,6,2,stream_band16,14,1499,1499
57,6,2,stream_band16,15,6922,6922
57,6,2,stream_band64,1,2,2
57,6,2,stream_band64,2,2,2
57,6,2,stream_band64,3,1,1
57,6,2,stream_band64,5,1,1
57,6,2,stream_band64,8,59,59
57,6,2,stream_band64,9,2,2
57,6,2,stream_band64,10,6,6
57,6,2,stream_band64,11,1,1
57,6,2,stream_band64,12,2,2
57,6,2,stream_band64,13,1,1
57,6,2,stream_band64,14,2,2
57,6,2,stream_band64,15,1,1
57,6,2,stream_band64,16,3,3
57,6,2,stream_band64,17,3,3
57,6,2,stream_band64,18,1,1
57,6,2,stream_band64,19,4,4
57,6,2,stream_band64,21,5,5
57,6,2,stream_band64,22,3,3
57,6,2,stream_band64,23,5,5
57,6,2,stream_band64,27,2,2
57,6,2,stream_band64,28,3,3
57,6,2,stream_band64,29,1,1
57,6,2,stream_band64,31,5,5
57,6,2,stream_band64,33,3,3
57,6,2,stream_band64,34,3,3
57,6,2,stream_band64,35,2,2
57,6,2,stream_band64,36,21,21
57,6,2,stream_band64,37,3,3
57,6,2,stream_band64,39,1,1
57,6,2,stream_band64,43,1,1
57,6,2,stream_band64,45,2,2
57,6,2,stream_band64,46,9,9
57,6,2,stream_band64,47,4,4
57,6,2,stream_band64,48,2,2
57,6,2,stream_band64,50,49,49
57,6,2,stream_band64,51,118,118
57,6,2,stream_band64,52,1,1
57,6,2,stream_band64,53,2,2
57,6,2,stream_band64,54,2,2
57,6,2,stream_band64,55,1,1
57,6,2,stream_band64,57,1,1
57,6,2,stream_band64,58,3,3
57,6,2,stream_band64,59,1495,1495
57,6,2,stream_band64,60,1264,1264
57,6,2,stream_band64,62,1390,1390
57,6,2,stream_band64,63,4268,4268
59,6,2,global,0,8996,8532
59,6,2,byte_class,0,8617,8521
59,6,2,byte_class,1,2,0
59,6,2,byte_class,3,372,10
59,6,2,byte_class,7,5,1
59,6,2,line_bucket,0,8617,8521
59,6,2,line_bucket,1,246,0
59,6,2,line_bucket,2,22,0
59,6,2,line_bucket,3,99,1
59,6,2,line_bucket,4,1,0
59,6,2,line_bucket,5,10,10
59,6,2,line_bucket,6,1,0
59,6,2,class_line,0,8617,8521
59,6,2,class_line,10,1,0
59,6,2,class_line,14,1,0
59,6,2,class_line,25,246,0
59,6,2,class_line,26,21,0
59,6,2,class_line,27,94,0
59,6,2,class_line,28,1,0
59,6,2,class_line,29,10,10
59,6,2,class_line,59,5,1
59,6,2,prev_byte,9,1,0
59,6,2,prev_byte,10,8617,8521
59,6,2,prev_byte,32,1,0
59,6,2,prev_byte,45,5,1
59,6,2,prev_byte,77,361,0
59,6,2,prev_byte,78,11,10
59,6,2,prev2_hash,20,8336,8243
59,6,2,prev2_hash,41,1,0
59,6,2,prev2_hash,42,83,82
59,6,2,prev2_hash,49,2,2
59,6,2,prev2_hash,51,1,1
59,6,2,prev2_hash,55,1,1
59,6,2,prev2_hash,56,97,96
59,6,2,prev2_hash,57,1,1
59,6,2,prev2_hash,77,1,0
59,6,2,prev2_hash,87,249,3
59,6,2,prev2_hash,88,15,15
59,6,2,prev2_hash,90,5,1
59,6,2,prev2_hash,92,27,26
59,6,2,prev2_hash,103,46,46
59,6,2,prev2_hash,105,5,5
59,6,2,prev2_hash,109,94,0
59,6,2,prev2_hash,112,10,10
59,6,2,prev2_hash,154,21,0
59,6,2,prev2_hash,225,1,0
59,6,2,stream_band16,0,429,414
59,6,2,stream_band16,1,569,534
59,6,2,stream_band16,2,533,499
59,6,2,stream_band16,3,579,547
59,6,2,stream_band16,4,203,197
59,6,2,stream_band16,5,432,410
59,6,2,stream_band16,6,324,310
59,6,2,stream_band16,7,442,422
59,6,2,stream_band16,8,343,327
59,6,2,stream_band16,9,669,639
59,6,2,stream_band16,10,1562,1509
59,6,2,stream_band16,11,1420,1258
59,6,2,stream_band16,12,835,828
59,6,2,stream_band16,13,542,534
59,6,2,stream_band16,14,113,103
59,6,2,stream_band16,15,1,1
59,6,2,stream_band64,0,42,41
59,6,2,stream_band64,1,208,203
59,6,2,stream_band64,2,87,83
59,6,2,stream_band64,3,92,87
59,6,2,stream_band64,4,70,69
59,6,2,stream_band64,5,223,203
59,6,2,stream_band64,6,146,138
59,6,2,stream_band64,7,130,124
59,6,2,stream_band64,8,124,116
59,6,2,stream_band64,9,91,90
59,6,2,stream_band64,10,129,122
59,6,2,stream_band64,11,189,171
59,6,2,stream_band64,12,228,215
59,6,2,stream_band64,13,138,127
59,6,2,stream_band64,14,123,116
59,6,2,stream_band64,15,90,89
59,6,2,stream_band64,16,113,110
59,6,2,stream_band64,17,19,19
59,6,2,stream_band64,18,45,44
59,6,2,stream_band64,19,26,24
59,6,2,stream_band64,20,101,96
59,6,2,stream_band64,21,92,86
59,6,2,stream_band64,22,76,69
59,6,2,stream_band64,23,163,159
59,6,2,stream_band64,24,83,79
59,6,2,stream_band64,25,81,77
59,6,2,stream_band64,26,89,86
59,6,2,stream_band64,27,71,68
59,6,2,stream_band64,28,77,75
59,6,2,stream_band64,29,259,250
59,6,2,stream_band64,30,69,63
59,6,2,stream_band64,31,37,34
59,6,2,stream_band64,32,112,104
59,6,2,stream_band64,33,80,79
59,6,2,stream_band64,34,85,83
59,6,2,stream_band64,35,66,61
59,6,2,stream_band64,36,35,34
59,6,2,stream_band64,37,105,103
59,6,2,stream_band64,38,322,302
59,6,2,stream_band64,39,207,200
59,6,2,stream_band64,40,292,284
59,6,2,stream_band64,41,405,389
59,6,2,stream_band64,42,447,438
59,6,2,stream_band64,43,418,398
59,6,2,stream_band64,44,474,455
59,6,2,stream_band64,45,592,464
59,6,2,stream_band64,46,196,184
59,6,2,stream_band64,47,158,155
59,6,2,stream_band64,48,187,181
59,6,2,stream_band64,49,439,439
59,6,2,stream_band64,50,107,107
59,6,2,stream_band64,51,102,101
59,6,2,stream_band64,52,288,286
59,6,2,stream_band64,53,90,89
59,6,2,stream_band64,54,76,73
59,6,2,stream_band64,55,88,86
59,6,2,stream_band64,56,43,43
59,6,2,stream_band64,57,60,51
59,6,2,stream_band64,58,6,5
59,6,2,stream_band64,59,4,4
59,6,2,stream_band64,63,1,1
60,6,10,global,0,2067,1876
60,6,10,byte_class,0,1981,1876
60,6,10,byte_class,1,3,0
60,6,10,byte_class,3,83,0
60,6,10,line_bucket,0,1981,1876
60,6,10,line_bucket,3,2,0
60,6,10,line_bucket,4,6,0
